title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
Data Engineer Python / AWS / Databricks / Spark (IT),GRADIANT,"Paris, Ile-de-France",10000.0,60000.0,Emplois Informatique,permanent,2025-06-05T02:08:52Z,data engineer,paris
Back-End - Data Engineer - Confirmé H/F,Groupe SeLoger,"Paris, Ile-de-France",,,Unknown,,2025-07-16T09:35:38Z,data engineer,paris
Data Engineer GCP Senior H/F/X,Eleven Labs,"8ème Arrondissement, Paris",50.0,70.0,Unknown,,2025-07-15T22:59:04Z,data engineer,paris
Alternant - Data Engineer - Intelligence de la Donnee H/F,Sfr sa,"Paris, Ile-de-France",486.0,1802.0,Emplois Informatique,,2025-07-06T13:24:47Z,data engineer,paris
Senior Data Engineer - Gcp Architecture H/F,Ekkiden,"Paris, Ile-de-France",,,Unknown,,2025-07-15T09:23:00Z,data engineer,paris
Data Engineer Databricks Senior - CDI H/F,Talan,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:42Z,data engineer,paris
Data Engineer Confirmé (H/F) - Canopee Group,Canopee Group,"Paris, Ile-de-France",,,Unknown,,2025-04-20T13:33:37Z,data engineer,paris
Data Engineer Confirmé Databricks - IDF (H/F),Mp Data,"1er Arrondissement, Paris",50000.0,60000.0,Unknown,,2025-07-11T22:56:32Z,data engineer,paris
Data Engineer Databricks Confirmé - CDI H/F,Talan,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:45Z,data engineer,paris
"Data Engineer - Azure, Python, Pyspark F/H",TEAM IS,"Paris, Ile-de-France",40000.0,50000.0,Emplois Consultants,permanent,2025-06-27T08:19:21Z,data engineer,paris
"Data Engineer - Azure, Python, Pyspark H/F",Team Is,"9ème Arrondissement, Paris",40000.0,50000.0,Unknown,,2025-07-14T23:07:37Z,data engineer,paris
Senior Data Engineer with backend programming skills,Shift Technology,"Paris, Ile-de-France",,,Emplois Informatique,,2025-05-21T21:41:56Z,data engineer,paris
Data Analyst / Data Engineer – Stage (H/F),Vente Unique,"19ème Arrondissement, Paris",,,Unknown,,2025-07-06T17:34:41Z,data engineer,paris
Big Data Engineer - Services Financiers - Ile de France,Steria,"Paris, Ile-de-France",,,Unknown,,2025-07-17T00:48:17Z,data engineer,paris
Consultant Data Engineer - Dbt Snowflake (F/H),ActinVision,"8ème Arrondissement, Paris",,,Emplois Consultants,,2025-05-16T21:33:14Z,data engineer,paris
Data Engineer - Financial Services F/H (CDI),CGI,"1er Arrondissement, Paris",,,Unknown,permanent,2025-07-12T03:56:04Z,data engineer,paris
Data Engineer - PySpark - Services Financiers - Ile de France,Forums Talents Handicap,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:45Z,data engineer,paris
Data Engineer DataIku - Services Financiers – Ile-de-France,Forums Talents Handicap,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:45Z,data engineer,paris
Senior Data Engineer | High Performing Systematic Hedge Fund,Selby Jennings London,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,permanent,2025-07-17T20:50:19Z,data engineer,paris
"Data Engineer / Data Scientist Computer Vision – Détection de défauts (YOLO, Azure) (IT)",EterniTech,"Paris, Ile-de-France",100.0,500.0,Emplois Informatique,contract,2025-05-27T13:59:59Z,data engineer,paris
Data Analytics Engineer,Twenty One Talents,"1er Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-05-10T21:42:46Z,data engineer,paris
Data Analytics Engineer,Respire,"12ème Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-07-08T17:44:12Z,data engineer,paris
Alternant(e) - Data engineer (h / f) - INTELLIGENCE DE LA DONNEE,SFR,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-10T21:04:09Z,data engineer,paris
Consultant.e Data Engineer Microsoft Fabric F/H,Valoway,"Paris, Ile-de-France",60000.0,70000.0,Emplois Consultants,,2025-06-26T22:59:38Z,data engineer,paris
Data Engineer IA - Deep Learning Senior H/F,Groupe Créative,"Paris, Ile-de-France",50000.0,75000.0,Emplois Informatique,,2025-07-09T10:22:34Z,data engineer,paris
Data Engineer Python / Azure / ADF / Azure Devops (IT),VISIAN,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-05-28T14:00:17Z,data engineer,paris
Senior - Staff Data Engineer - Remote EMEA H/F,Aircall,"1er Arrondissement, Paris",,,Unknown,,2025-02-04T20:15:16Z,data engineer,paris
Data Engineer - DevOps - Aws - CI - CD H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-27T07:23:58Z,data engineer,paris
Data Engineer Snowflake Confirmé - Sénior - CDI H/F,Talan,"Paris, Ile-de-France",,,Unknown,,2025-05-26T07:32:19Z,data engineer,paris
"Data Engineer Senior (GCP, BigQuery, DBT, Airflow)-ASAP",Twenty One Talents,"1er Arrondissement, Paris",40000.0,60000.0,Unknown,,2025-03-30T21:02:21Z,data engineer,paris
Data Engineer/DevOps - (AWS/CI/CD) H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-06-25T20:29:23Z,data engineer,paris
Consultant Confirmé/Senior Data Engineer - CDI H/F,Nexialog Consulting,"3ème Arrondissement, Paris",,,Unknown,,2025-02-18T13:49:51Z,data engineer,paris
Stage : Data Analyst / Data Engineer – Stage (H/F),Vente unique,"Paris, Ile-de-France",14400.0,14400.0,Emplois Diplômés,contract,2025-07-17T23:08:50Z,data engineer,paris
Consultant sénior Data Engineer (H/F) - Forvis Mazars,Forvis Mazars,"Paris, Ile-de-France",,,Unknown,,2025-04-16T20:19:44Z,data engineer,paris
Data Engineer Spark Scala - Services Financiers - Ile de France,Forums Talents Handicap,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:34Z,data engineer,paris
Data Engineer Dbt Confirmé - Sénior - CDI H/F,Talan,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:43Z,data engineer,paris
Data Engineer Pyspark - Data Factory - Services Financiers - Ile de France H/F,Sopra Steria,"Paris, Ile-de-France",,,Unknown,,2025-02-27T05:40:10Z,data engineer,paris
Alternance - 1 an - Data Engineer SQL - Indixis F/H,Natixis,"13ème Arrondissement, Paris",,,Unknown,,2025-03-19T11:45:50Z,data engineer,paris
Alternance - Data Engineer - HF - 24 mois - BNP Paribas - BNP Paribas,BNP Paribas,"Paris, Ile-de-France",,,Unknown,,2025-04-17T17:42:45Z,data engineer,paris
"Data Engineer confirmé·e (SQL, Python, AWS)-H/F",Twenty One Talents,"1er Arrondissement, Paris",50000.0,60000.0,Unknown,,2025-02-06T14:13:21Z,data engineer,paris
Data Engineer confirmé Snowflake F/H - Inetum Capital Market,Inetum Capital Market,"Saint-Ouen-sur-Seine, Paris",,,Unknown,,2025-07-01T02:51:30Z,data engineer,paris
Senior Data Engineer - Self Service Analytics Remote H/F,Penny Lane,"Paris, Ile-de-France",,,Emplois Informatique,,2025-05-10T05:22:46Z,data engineer,paris
Data Engineer confirmé Databricks F/H - Inetum Capital Market,Inetum Capital Market,"Paris, Ile-de-France",,,Unknown,,2025-07-01T03:51:52Z,data engineer,paris
Data engineer R&D H/F - Doctorat CIFRE- Full remote,Marvin Recruiter,"10ème Arrondissement, Paris",,,Emplois Soins de santé et infirmiers,,2025-06-06T22:50:57Z,data engineer,paris
Consultant Confirmé/Senior Data Engineer - CDI H/F - Nexialog,Nexialog,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-05-01T04:02:50Z,data engineer,paris
Data Engineer - MLOps M - F - CDI - Paris H/F,Wireming,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:38Z,data engineer,paris
Blockchain Data Engineer - Real-time DeFi Infrastructure - CDI/Freelancer,Lobster,"Paris, Ile-de-France",40000.0,80000.0,Unknown,,2025-07-16T02:31:22Z,data engineer,paris
Data Engineer Dataiku - Services Financiers - Ile-De-France H/F,Sopra Steria,"Paris, Ile-de-France",,,Unknown,,2025-02-27T05:40:09Z,data engineer,paris
Big Data Engineer - Services Financiers - Ile de France H/F,Sopra Steria,"Paris, Ile-de-France",,,Unknown,,2025-05-22T06:07:32Z,data engineer,paris
Senior Data Center Engineer,Mastercard,"Paris, Ile-de-France",,,Unknown,,2025-07-03T22:51:07Z,data engineer,paris
Alternance : Alternance - 1 an - Data Engineer SQL - Indixis F/H,Groupe BPCE,"Paris, Ile-de-France",,,Emplois Diplômés,,2025-07-18T23:15:49Z,data engineer,paris
Senior Data Engineer | High Performing Systematic Hedge Fund - Selby Jennings,Selby Jennings,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-07-17T18:55:20Z,data engineer,paris
Software Data Engineer | Python - Spark - AWS | Solution SaaS dans le Big Data,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2024-02-22T20:44:24Z,data engineer,paris
Data Engineer | Python - Azure | IA & Machine Learning | Paris ou Remote Partiel,OCTOPUS IT,"8ème Arrondissement, Paris",,,Unknown,,2022-05-17T19:00:21Z,data engineer,paris
Intermediate/Senior Data Engineer - Scientific Engine - CDI (Starting November 2025),Descartes Underwriting,"17ème Arrondissement, Paris",,,Unknown,,2024-03-19T21:12:14Z,data engineer,paris
Data Engineer Azure Java Spark (5 ans et plus) (IT),Digistrat consulting,"Paris, Ile-de-France",50000.0,65000.0,Emplois Informatique,permanent,2025-06-05T14:09:23Z,data engineer,paris
Data Engineer Spark Scala - Services Financiers - Ile de France H/F,Sopra Steria,"Paris, Ile-de-France",,,Unknown,,2025-02-27T05:40:10Z,data engineer,paris
Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-03-24T14:44:32Z,data engineer,paris
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ,Wake It Up,"8ème Arrondissement, Paris",60000.0,70000.0,Emplois Informatique,,2025-07-20T12:55:18Z,data engineer,paris
Data Engineer Spark Scala - Java Streaming Maghreb 100% Remote H/F,skiils,"Paris, Ile-de-France",200.0,299.0,Emplois Informatique,,2025-06-27T07:35:34Z,data engineer,paris
Senior Data Engineer | Python - Scala - Spark - AWS | Solution SaaS dans le Big Data,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2022-03-15T17:18:25Z,data engineer,paris
Senior Data Engineer | Python - Spark | Spécialiste en Big Data | Paris ou Remote Partiel,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2024-01-13T20:26:33Z,data engineer,paris
Data Engineer | Python - Spark - Hadoop | Spécialisé en Big Data | Paris ou Remote Partiel,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2025-07-15T21:03:29Z,data engineer,paris
Data reliability engineer - Freelance - Paris,N.A.S.H,"8ème Arrondissement, Paris",,,Unknown,,2024-02-08T20:36:05Z,data engineer,paris
Data Dev Engineer F/H,Onepoint,"Paris, Ile-de-France",,,Emplois Hospitalité et Restauration,,2024-09-26T14:56:23Z,data engineer,paris
Data Analytics Engineer H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-06-23T20:30:08Z,data engineer,paris
Data Analytics Engineer H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-25T08:33:06Z,data engineer,paris
Software Data Engineer Python - Spark - Aws Solution Saas dans le Big Data H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:12Z,data engineer,paris
Data Engineer Python - Azure IA & Machine Learning Paris ou Remote Partiel H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:06Z,data engineer,paris
Intermediate - Senior Data Engineer - Scientific Engine - CDI Starting November 2025 H/F,Descartes Underwriting,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-07-16T09:35:36Z,data engineer,paris
Senior Data Engineer | Python - Spark - AWS ou GCP | Startup experte Big Data | Paris,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2022-03-27T18:24:45Z,data engineer,paris
Architecte Gcp H/F,axYus,"Paris, Ile-de-France",,,Unknown,,2025-07-22T10:09:41Z,data engineer,paris
Confirmed Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-06-05T13:57:08Z,data engineer,paris
"Software Engineer, Data",Mistral AI,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-20T12:22:52Z,data engineer,paris
Senior Data Engineer Python - Scala - Spark - Aws Solution Saas dans le Big Data H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:09Z,data engineer,paris
Data & AI Engineer - CDI Paris - Theodo Data & IA,Theodo,"Paris, Ile-de-France",,,Emplois Informatique,,2025-04-29T21:34:13Z,data engineer,paris
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"1er Arrondissement, Paris",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T11:21:10Z,data engineer,paris
Senior Data Engineer Python - Spark Spécialiste en Big Data Paris ou Remote Partiel H/F,Octopus IT,"Paris, Ile-de-France",55000.0,70000.0,Emplois Informatique,,2025-07-12T09:26:48Z,data engineer,paris
Economist Confirmé - Marché du Neuf H/F,AVIVGroup,"Paris, Ile-de-France",,,Emplois Immobilier,,2025-06-18T07:05:35Z,data engineer,paris
Senior Data Engineer Python - Spark - Aws ou Gcp Startup Experte Big Data Paris H/F,Octopus IT,"Paris, Ile-de-France",50000.0,60000.0,Emplois Informatique,,2025-06-03T06:50:12Z,data engineer,paris
Senior Azure Data Analytics Engineer - H/F,Talan,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-25T01:30:02Z,data engineer,paris
"Software Engineer, Data Team",Crossbeam,"Paris, Ile-de-France",,,Emplois Informatique,,2025-04-29T21:26:31Z,data engineer,paris
Cloud Engineer - Data Science,Lenstra,"8ème Arrondissement, Paris",45000.0,55000.0,Unknown,,2025-05-19T21:55:23Z,data engineer,paris
Senior Azure Data Analytics Engineer - H/F,Talan,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-05T12:15:34Z,data engineer,paris
Backend Data Engineer Python - Aws Plateforme Saas Btob - Culture et Sport Paris sur Site - Semaine H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:08Z,data engineer,paris
Backend Data Engineer | Python - AWS | Plateforme SaaS BtoB - Culture et sport | Paris (1 jour sur site/semaine)),Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2024-02-22T20:44:24Z,data engineer,paris
Business Developer - Chargé d'Affaires IT CDI H/F,Eiquem,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-06-18T07:10:24Z,data engineer,paris
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Paris, Ile-de-France",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,paris
Stage Conseil Consultant Data Scientist - Engineer H/F,CGI,"Paris, Ile-de-France",,,Unknown,,2025-06-20T08:21:12Z,data engineer,paris
Senior Software Engineer - Data Science,Datadog,"Paris, Ile-de-France",,,Emplois Informatique,,2024-12-13T14:06:27Z,data engineer,paris
Software Engineer - Data & Analytics Platform,Datadog,"Paris, Ile-de-France",,,"Emplois RP, Publicité et Marketing",,2025-02-16T12:27:11Z,data engineer,paris
Software Engineer - Data & Analytics Governance,Datadog,"Paris, Ile-de-France",,,Emplois Informatique,,2024-12-13T14:03:24Z,data engineer,paris
Analytics Engineer Data F/H,SOMA GROUP,"Paris, Ile-de-France",45000.0,60000.0,Emplois Consultants,permanent,2025-05-31T08:10:29Z,data engineer,paris
Senior Software Engineer - Data Reliability,Datadog,"Paris, Ile-de-France",,,Emplois Informatique,,2024-12-13T14:02:11Z,data engineer,paris
AI Engineer/Data Scientist Internship,Alphaguard,"10ème Arrondissement, Paris",1200.0,1500.0,Unknown,,2025-07-19T12:49:29Z,data engineer,paris
Développeur Semarchy Xdm - CDI - Loire-Atlantique H/F,Noveo group,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-18T10:23:05Z,data engineer,paris
Product Owner Data/IA secteur média,ALXDR Software Engineering,"Paris, Ile-de-France",,,Unknown,,2025-07-10T05:35:53Z,data engineer,paris
Data - IA Engineer (POEI  alternance - Septembre 2025) F/H,EVOCIME Centre d'Ascension professionnelle PARIS,"Paris, Ile-de-France",,,Emplois RH et Recrutement,,2025-05-22T22:04:55Z,data engineer,paris
Product Owner Data - les Nouvelles Recrues H/F,Lesnouvellesrecrues,"Paris, Ile-de-France",55000.0,65000.0,Emplois Informatique,,2025-07-02T13:48:28Z,data engineer,paris
Data & AI Engineer - Secteur Public - CDI Paris - Theodo GovTech,Theodo,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-08T22:23:17Z,data engineer,paris
Data Scientist Senior – GCP / BigQuery / Python Full remote (Maghreb) (IT),skiils,"Paris, Ile-de-France",10000.0,40000.0,Emplois Informatique,permanent,2025-06-04T14:09:50Z,data engineer,paris
Stage Conseil : Consultant(e) Data Scientist/Engineer F/H,CGI,"Paris, Ile-de-France",,,Emplois Création et Design,,2025-06-21T22:31:18Z,data engineer,paris
Senior Data Software Engineer | Python - FastAPI - GCP | Insurtech | Paris,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2023-06-07T16:19:08Z,data engineer,paris
Product Owner Data - H/F,Les Nouvelles Recrues,"8ème Arrondissement, Paris",,,Unknown,,2025-07-01T19:39:01Z,data engineer,paris
Data scientist and engineering - CDI,Medadom,"2ème Arrondissement, Paris",,,Unknown,,2025-07-08T17:45:00Z,data engineer,paris
Engineering Manager Data,Arkhn,"2ème Arrondissement, Paris",,,Unknown,,2025-07-22T13:04:28Z,data engineer,paris
Saint Laurent Analyst Engineer Intern W - m H/F,Yves Saint Laurent SAS,"Paris, Ile-de-France",,,Emplois Vente,,2025-06-19T07:48:07Z,data engineer,paris
Senior Data Analyst H/F,Vroomly,"Paris, Ile-de-France",,,Emplois Fabrication,,2025-07-16T09:35:40Z,data engineer,paris
Senior Data Analyst (H/F),Vroomly,"9ème Arrondissement, Paris",55000.0,75000.0,Unknown,,2025-07-15T23:30:48Z,data engineer,paris
Data-oriented Software Engineer F/H,padoa,"Paris, Ile-de-France",,,Emplois Ingénierie,permanent,2025-07-18T02:43:54Z,data engineer,paris
Head Of Data Platform H/F,VusionGroupSA,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-28T05:56:02Z,data engineer,paris
Senior Data Software Engineer Python - Fastapi - Gcp Insurtech Paris H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:08Z,data engineer,paris
Product Owner Data H/F,Team Is,"17ème Arrondissement, Paris",55000.0,65000.0,Unknown,,2025-07-14T23:18:21Z,data engineer,paris
Senior Chef de Projet Data H/F,Team Is,"17ème Arrondissement, Paris",55000.0,65000.0,Unknown,,2025-07-15T23:19:51Z,data engineer,paris
CDI - Analytics Engineer / Data Analyst (H/F),Hermes,"Paris, Ile-de-France",,,"Emplois RP, Publicité et Marketing",,2025-01-12T14:07:01Z,data engineer,paris
Business analyst - Reporting & KPI,SEVETYS,"Paris, Ile-de-France",,,Unknown,,2025-07-20T09:18:59Z,data engineer,paris
Consultant·e Data Scientist & AI Engineer - Senior,Saegus,"8ème Arrondissement, Paris",,,Emplois Consultants,,2025-07-14T22:59:15Z,data engineer,paris
DataEngineer (CDI) - Paris - (H/F),MyCommunIT,"5ème Arrondissement, Paris",,,Emplois Informatique,permanent,2023-10-12T08:31:12Z,data engineer,paris
Ingénieur Big Data H/F,SOMA,"Paris, Ile-de-France",38000.0,60000.0,Emplois Informatique,,2025-05-28T06:41:51Z,data engineer,paris
Ingénieur Commercial - Secteur Banque/Finances/Assurances,INETUM,"Paris, Ile-de-France",,,Unknown,,2025-07-08T07:37:15Z,data engineer,paris
Revenue Growth Evaluation Product Owner H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:21Z,data engineer,paris
Head of data,10%,"10ème Arrondissement, Paris",,,Unknown,,2025-07-22T13:07:04Z,data engineer,paris
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"Paris, Ile-de-France",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,paris
Data Analyst ERP Infor M3 H/F,NYOU,"Paris, Ile-de-France",500.0,600.0,Emplois Informatique,,2025-07-11T09:37:05Z,data engineer,paris
Ingénieur·e IA —Node.JS,Sander,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-20T09:20:42Z,data engineer,paris
Tech Lead Data H/F (CDI),KAINO CONSULTING,"1er Arrondissement, Paris",,,Unknown,permanent,2025-06-19T16:34:17Z,data engineer,paris
